utilization;EDF_busy_period;FPS_busy_period;EDF_first_DM_miss;EDF_schedulable;FPS_schedulable;hyperperiod;Priority_i,Deadline_i,Period_i,ID_i,WCET_i,EDF_response_time_i,FPS_response_time_i,FPS_deadline_miss_task_i,utilization_context_switch_i,utilization_clock, utilization_support_function_i
0.98;571817.0;234955.0;0;1;0;1000000;10,24000,24000,1,3034,14952.0,3052.0,0,0.0,0.0,0.0;9,31000,31000,2,1258,21952.0,4328.0,0,0.0,0.0,0.0;8,33000,33000,3,325,23952.0,4671.0,0,0.0,0.0,0.0;7,41000,41000,4,22214,31952.0,29955.0,0,0.0,0.0,0.0;6,42000,42000,5,279,32952.0,30252.0,0,0.0,0.0,0.0;5,49000,49000,6,2605,39952.0,34494.0,0,0.0,0.0,0.0;4,80000,80000,7,4944,70952.0,39456.0,0,0.0,0.0,0.0;3,82000,82000,8,7687,72952.0,114821.0,1,0.0,0.0,0.0;2,91000,91000,9,302,81952.0,156997.0,1,0.0,0.0,0.0;1,99000,99000,10,4215,89952.0,234955.0,1,0.0,0.0,0.0;
0.98;941413.0;379496.0;0;1;0;1000000;10,48000,48000,1,4182,33790.0,4200.0,0,0.0,0.0,0.0;9,56000,56000,2,5415,41790.0,9633.0,0,0.0,0.0,0.0;8,66000,66000,3,2655,51790.0,12306.0,0,0.0,0.0,0.0;7,68000,68000,4,6803,53790.0,19127.0,0,0.0,0.0,0.0;6,81000,81000,5,12468,66790.0,31613.0,0,0.0,0.0,0.0;5,85000,85000,6,397,70790.0,32028.0,0,0.0,0.0,0.0;4,86000,86000,7,217,71790.0,32263.0,0,0.0,0.0,0.0;3,87000,87000,8,18778,72790.0,55259.0,0,0.0,0.0,0.0;2,95000,95000,9,21552,80790.0,135994.0,1,0.0,0.0,0.0;1,95000,95000,10,4943,80790.0,379496.0,1,0.0,0.0,0.0;
0.98;985963.0;223214.0;0;1;0;1000000;10,12000,12000,1,1501,1519.0,1519.0,0,0.0,0.0,0.0;9,16000,16000,2,190,1727.0,1727.0,0,0.0,0.0,0.0;8,26000,26000,3,6253,11018.0,7998.0,0,0.0,0.0,0.0;7,47000,47000,4,2141,32018.0,10157.0,0,0.0,0.0,0.0;6,54000,54000,5,1814,39018.0,11989.0,0,0.0,0.0,0.0;5,56000,56000,6,3040,41018.0,16774.0,0,0.0,0.0,0.0;4,69000,69000,7,4093,54018.0,20885.0,0,0.0,0.0,0.0;3,83000,83000,8,15090,68018.0,45510.0,0,0.0,0.0,0.0;2,93000,93000,9,9452,78018.0,77384.0,0,0.0,0.0,0.0;1,100000,100000,10,12619,85018.0,223214.0,1,0.0,0.0,0.0;
0.98;954800.0;252274.0;0;1;0;1000000;10,10000,10000,1,485,503.0,503.0,0,0.0,0.0,0.0;9,26000,26000,2,1061,10333.0,1582.0,0,0.0,0.0,0.0;8,47000,47000,3,2212,31333.0,3812.0,0,0.0,0.0,0.0;7,49000,49000,4,5753,33333.0,9583.0,0,0.0,0.0,0.0;6,54000,54000,5,6102,38333.0,16206.0,0,0.0,0.0,0.0;5,73000,73000,6,2592,57333.0,18816.0,0,0.0,0.0,0.0;4,74000,74000,7,10819,58333.0,31738.0,0,0.0,0.0,0.0;3,77000,77000,8,1880,61333.0,33636.0,0,0.0,0.0,0.0;2,87000,87000,9,26370,71333.0,96896.0,1,0.0,0.0,0.0;1,89000,89000,10,9238,73333.0,252274.0,1,0.0,0.0,0.0;
0.98;934533.0;246686.0;0;1;0;1000000;10,17000,17000,1,2109,4143.0,2127.0,0,0.0,0.0,0.0;9,33000,33000,2,2260,20143.0,4405.0,0,0.0,0.0,0.0;8,34000,34000,3,2420,21143.0,6843.0,0,0.0,0.0,0.0;7,42000,42000,4,5723,29143.0,12584.0,0,0.0,0.0,0.0;6,52000,52000,5,750,39143.0,13352.0,0,0.0,0.0,0.0;5,78000,78000,6,1315,65143.0,14685.0,0,0.0,0.0,0.0;4,86000,86000,7,22764,73143.0,55073.0,0,0.0,0.0,0.0;3,87000,87000,8,13629,74143.0,75563.0,0,0.0,0.0,0.0;2,94000,94000,9,6024,81143.0,82938.0,0,0.0,0.0,0.0;1,95000,95000,10,6004,82143.0,246686.0,1,0.0,0.0,0.0;
0.98;768861.0;128743.0;0;1;0;1000000;10,10000,10000,1,223,241.0,241.0,0,0.0,0.0,0.0;9,13000,13000,2,1726,1985.0,1985.0,0,0.0,0.0,0.0;8,19000,19000,3,2926,6875.0,4929.0,0,0.0,0.0,0.0;7,26000,26000,4,1424,13875.0,6371.0,0,0.0,0.0,0.0;6,30000,30000,5,3398,17875.0,9787.0,0,0.0,0.0,0.0;5,35000,35000,6,5335,22875.0,17125.0,0,0.0,0.0,0.0;4,65000,65000,7,5239,52875.0,25567.0,0,0.0,0.0,0.0;3,79000,79000,8,4333,66875.0,47043.0,0,0.0,0.0,0.0;2,81000,81000,9,4391,68875.0,51693.0,0,0.0,0.0,0.0;1,86000,86000,10,13808,73875.0,128743.0,1,0.0,0.0,0.0;
0.98;824287.0;526307.0;0;1;0;1000000;10,23000,23000,1,4034,10035.0,4052.0,0,0.0,0.0,0.0;9,26000,26000,2,1226,13035.0,5296.0,0,0.0,0.0,0.0;8,55000,55000,3,19220,42035.0,29830.0,0,0.0,0.0,0.0;7,58000,58000,4,8007,45035.0,37855.0,0,0.0,0.0,0.0;6,61000,61000,5,436,48035.0,38309.0,0,0.0,0.0,0.0;5,70000,70000,6,4271,57035.0,42598.0,0,0.0,0.0,0.0;4,75000,75000,7,2516,62035.0,45132.0,0,0.0,0.0,0.0;3,92000,92000,8,8236,79035.0,102570.0,1,0.0,0.0,0.0;2,98000,98000,9,6928,85035.0,219050.0,1,0.0,0.0,0.0;1,98000,98000,10,778,85035.0,526307.0,1,0.0,0.0,0.0;
0.98;843592.0;350899.0;0;1;0;1000000;10,10000,10000,1,842,860.0,860.0,0,0.0,0.0,0.0;9,19000,19000,2,2586,7426.0,3464.0,0,0.0,0.0,0.0;8,31000,31000,3,688,19426.0,4170.0,0,0.0,0.0,0.0;7,45000,45000,4,8352,33426.0,13400.0,0,0.0,0.0,0.0;6,48000,48000,5,791,36426.0,14209.0,0,0.0,0.0,0.0;5,62000,62000,6,2810,50426.0,17037.0,0,0.0,0.0,0.0;4,65000,65000,7,10932,53426.0,33017.0,0,0.0,0.0,0.0;3,71000,71000,8,7109,59426.0,43608.0,0,0.0,0.0,0.0;2,72000,72000,9,13405,60426.0,111538.0,1,0.0,0.0,0.0;1,88000,88000,10,3123,76426.0,350899.0,1,0.0,0.0,0.0;
0.98;536576.0;142696.0;0;1;0;1000000;10,18000,18000,1,1971,6608.0,1989.0,0,0.0,0.0,0.0;9,29000,29000,2,7049,17608.0,9056.0,0,0.0,0.0,0.0;8,42000,42000,3,1684,30608.0,10758.0,0,0.0,0.0,0.0;7,49000,49000,4,99,37608.0,10875.0,0,0.0,0.0,0.0;6,50000,50000,5,3977,38608.0,14870.0,0,0.0,0.0,0.0;5,54000,54000,6,2317,42608.0,17205.0,0,0.0,0.0,0.0;4,60000,60000,7,6931,48608.0,26143.0,0,0.0,0.0,0.0;3,61000,61000,8,7228,49608.0,44147.0,0,0.0,0.0,0.0;2,79000,79000,9,2406,67608.0,46571.0,0,0.0,0.0,0.0;1,90000,90000,10,17849,78608.0,142696.0,1,0.0,0.0,0.0;
0.98;657219.0;148106.0;0;1;0;1000000;10,15000,15000,1,871,2057.0,889.0,0,0.0,0.0,0.0;9,21000,21000,2,336,8057.0,1243.0,0,0.0,0.0,0.0;8,22000,22000,3,3432,9057.0,4693.0,0,0.0,0.0,0.0;7,24000,24000,4,1015,11057.0,5726.0,0,0.0,0.0,0.0;6,27000,27000,5,934,14057.0,6678.0,0,0.0,0.0,0.0;5,35000,35000,6,2758,22057.0,9454.0,0,0.0,0.0,0.0;4,47000,47000,7,11890,34057.0,28040.0,0,0.0,0.0,0.0;3,52000,52000,8,5621,39057.0,34568.0,0,0.0,0.0,0.0;2,60000,60000,9,4995,47057.0,42711.0,0,0.0,0.0,0.0;1,76000,76000,10,11387,63057.0,148106.0,1,0.0,0.0,0.0;
0.98;859154.0;149616.0;0;1;0;1000000;10,11000,11000,1,211,3136.0,229.0,0,0.0,0.0,0.0;9,23000,23000,2,1209,15136.0,1456.0,0,0.0,0.0,0.0;8,30000,30000,3,7909,22136.0,9383.0,0,0.0,0.0,0.0;7,36000,36000,4,2822,28136.0,12452.0,0,0.0,0.0,0.0;6,43000,43000,5,7411,35136.0,19881.0,0,0.0,0.0,0.0;5,60000,60000,6,918,52136.0,20817.0,0,0.0,0.0,0.0;4,73000,73000,7,741,65136.0,21576.0,0,0.0,0.0,0.0;3,79000,79000,8,9125,71136.0,52056.0,0,0.0,0.0,0.0;2,81000,81000,9,9415,73136.0,75636.0,0,0.0,0.0,0.0;1,88000,88000,10,12015,80136.0,149616.0,1,0.0,0.0,0.0;
0.98;830516.0;162220.0;0;1;0;1000000;10,28000,28000,1,8031,16707.0,8049.0,0,0.0,0.0,0.0;9,29000,29000,2,722,17707.0,8789.0,0,0.0,0.0,0.0;8,31000,31000,3,2536,19707.0,11343.0,0,0.0,0.0,0.0;7,34000,34000,4,3344,22707.0,14705.0,0,0.0,0.0,0.0;6,36000,36000,5,1406,24707.0,16129.0,0,0.0,0.0,0.0;5,49000,49000,6,6164,37707.0,22311.0,0,0.0,0.0,0.0;4,65000,65000,7,5732,53707.0,44190.0,0,0.0,0.0,0.0;3,68000,68000,8,2093,56707.0,46301.0,0,0.0,0.0,0.0;2,94000,94000,9,2668,82707.0,48987.0,0,0.0,0.0,0.0;1,94000,94000,10,16531,82707.0,162220.0,1,0.0,0.0,0.0;
0.98;1024953.0;132926.0;0;1;0;1000000;10,26000,26000,1,2479,13012.0,2497.0,0,0.0,0.0,0.0;9,38000,38000,2,5092,25012.0,7607.0,0,0.0,0.0,0.0;8,46000,46000,3,6928,33012.0,14553.0,0,0.0,0.0,0.0;7,49000,49000,4,3027,36012.0,17598.0,0,0.0,0.0,0.0;6,63000,63000,5,450,50012.0,18066.0,0,0.0,0.0,0.0;5,70000,70000,6,8974,57012.0,29555.0,0,0.0,0.0,0.0;4,72000,72000,7,1026,59012.0,30599.0,0,0.0,0.0,0.0;3,80000,80000,8,324,67012.0,30941.0,0,0.0,0.0,0.0;2,88000,88000,9,9742,75012.0,45811.0,0,0.0,0.0,0.0;1,94000,94000,10,25740,81012.0,132926.0,1,0.0,0.0,0.0;
0.98;859854.0;244880.0;0;1;0;1000000;10,17000,17000,1,525,4779.0,543.0,0,0.0,0.0,0.0;9,21000,21000,2,1118,8779.0,1679.0,0,0.0,0.0,0.0;8,25000,25000,3,947,12779.0,2644.0,0,0.0,0.0,0.0;7,30000,30000,4,800,17779.0,3462.0,0,0.0,0.0,0.0;6,37000,37000,5,3125,24779.0,6605.0,0,0.0,0.0,0.0;5,51000,51000,6,5499,38779.0,12122.0,0,0.0,0.0,0.0;4,70000,70000,7,1711,57779.0,13851.0,0,0.0,0.0,0.0;3,86000,86000,8,36927,73779.0,68602.0,0,0.0,0.0,0.0;2,89000,89000,9,11012,76779.0,141949.0,1,0.0,0.0,0.0;1,92000,92000,10,5646,79779.0,244880.0,1,0.0,0.0,0.0;
0.98;807728.0;173778.0;0;1;0;1000000;10,12000,12000,1,231,249.0,249.0,0,0.0,0.0,0.0;9,42000,42000,2,2523,26508.0,2790.0,0,0.0,0.0,0.0;8,42000,42000,3,511,26508.0,3319.0,0,0.0,0.0,0.0;7,46000,46000,4,8987,30508.0,12573.0,0,0.0,0.0,0.0;6,54000,54000,5,6581,38508.0,19172.0,0,0.0,0.0,0.0;5,58000,58000,6,12454,42508.0,31893.0,0,0.0,0.0,0.0;4,69000,69000,7,6107,53508.0,38267.0,0,0.0,0.0,0.0;3,77000,77000,8,317,61508.0,38602.0,0,0.0,0.0,0.0;2,82000,82000,9,7980,66508.0,88272.0,1,0.0,0.0,0.0;1,91000,91000,10,15154,75508.0,173778.0,1,0.0,0.0,0.0;
0.98;623643.0;196404.0;0;1;0;1000000;10,11000,11000,1,928,946.0,946.0,0,0.0,0.0,0.0;9,13000,13000,2,1154,2818.0,2118.0,0,0.0,0.0,0.0;8,19000,19000,3,212,8818.0,2348.0,0,0.0,0.0,0.0;7,31000,31000,4,1216,20818.0,3582.0,0,0.0,0.0,0.0;6,42000,42000,5,4098,31818.0,7698.0,0,0.0,0.0,0.0;5,42000,42000,6,6361,31818.0,16195.0,0,0.0,0.0,0.0;4,45000,45000,7,3501,34818.0,19944.0,0,0.0,0.0,0.0;3,70000,70000,8,16231,59818.0,41893.0,0,0.0,0.0,0.0;2,91000,91000,9,6228,80818.0,68799.0,0,0.0,0.0,0.0;1,92000,92000,10,11883,81818.0,196404.0,1,0.0,0.0,0.0;
0.98;825571.0;534574.0;0;1;0;1000000;10,13000,13000,1,293,3052.0,311.0,0,0.0,0.0,0.0;9,17000,17000,2,2458,7052.0,2787.0,0,0.0,0.0,0.0;8,38000,38000,3,153,28052.0,2958.0,0,0.0,0.0,0.0;7,57000,57000,4,1639,47052.0,4615.0,0,0.0,0.0,0.0;6,59000,59000,5,3346,49052.0,7979.0,0,0.0,0.0,0.0;5,61000,61000,6,12213,51052.0,22997.0,0,0.0,0.0,0.0;4,64000,64000,7,23300,54052.0,49584.0,0,0.0,0.0,0.0;3,93000,93000,8,5371,83052.0,107173.0,1,0.0,0.0,0.0;2,93000,93000,9,7572,83052.0,174180.0,1,0.0,0.0,0.0;1,97000,97000,10,1921,87052.0,534574.0,1,0.0,0.0,0.0;
0.98;996885.0;211753.0;0;1;0;1000000;10,25000,25000,1,2790,9079.0,2808.0,0,0.0,0.0,0.0;9,36000,36000,2,2363,20079.0,5189.0,0,0.0,0.0,0.0;8,46000,46000,3,8856,30079.0,14063.0,0,0.0,0.0,0.0;7,52000,52000,4,219,36079.0,14300.0,0,0.0,0.0,0.0;6,59000,59000,5,12505,43079.0,29631.0,0,0.0,0.0,0.0;5,59000,59000,6,1296,43079.0,30945.0,0,0.0,0.0,0.0;4,73000,73000,7,7390,57079.0,40734.0,0,0.0,0.0,0.0;3,79000,79000,8,8950,63079.0,88055.0,1,0.0,0.0,0.0;2,80000,80000,9,4052,64079.0,115393.0,1,0.0,0.0,0.0;1,93000,93000,10,9936,77079.0,211753.0,1,0.0,0.0,0.0;
0.98;884800.0;330458.0;0;1;0;1000000;10,32000,32000,1,3782,19860.0,3800.0,0,0.0,0.0,0.0;9,37000,37000,2,9610,24860.0,13428.0,0,0.0,0.0,0.0;8,56000,56000,3,7638,43860.0,21084.0,0,0.0,0.0,0.0;7,56000,56000,4,2934,43860.0,24036.0,0,0.0,0.0,0.0;6,80000,80000,5,3479,67860.0,27533.0,0,0.0,0.0,0.0;5,85000,85000,6,8847,72860.0,49826.0,0,0.0,0.0,0.0;4,90000,90000,7,2452,77860.0,52296.0,0,0.0,0.0,0.0;3,92000,92000,8,1651,79860.0,53965.0,0,0.0,0.0,0.0;2,99000,99000,9,15648,86860.0,138004.0,1,0.0,0.0,0.0;1,99000,99000,10,6175,86860.0,330458.0,1,0.0,0.0,0.0;
0.98;656249.0;386521.0;0;1;0;1000000;10,11000,11000,1,72,558.0,90.0,0,0.0,0.0,0.0;9,18000,18000,2,212,7558.0,320.0,0,0.0,0.0,0.0;8,19000,19000,3,1856,8558.0,2194.0,0,0.0,0.0,0.0;7,31000,31000,4,1049,20558.0,3261.0,0,0.0,0.0,0.0;6,37000,37000,5,4162,26558.0,7441.0,0,0.0,0.0,0.0;5,55000,55000,6,23144,44558.0,34044.0,0,0.0,0.0,0.0;4,66000,66000,7,14120,55558.0,54786.0,0,0.0,0.0,0.0;3,76000,76000,8,2178,65558.0,107128.0,1,0.0,0.0,0.0;2,80000,80000,9,3009,69558.0,219709.0,1,0.0,0.0,0.0;1,100000,100000,10,1654,89558.0,386521.0,1,0.0,0.0,0.0;
0.98;874448.0;169857.0;0;1;0;1000000;10,27000,27000,1,3067,8605.0,3085.0,0,0.0,0.0,0.0;9,29000,29000,2,1435,10605.0,4538.0,0,0.0,0.0,0.0;8,59000,59000,3,7286,40605.0,11842.0,0,0.0,0.0,0.0;7,63000,63000,4,2086,44605.0,13946.0,0,0.0,0.0,0.0;6,63000,63000,5,6184,44605.0,20148.0,0,0.0,0.0,0.0;5,67000,67000,6,852,48605.0,21018.0,0,0.0,0.0,0.0;4,75000,75000,7,4566,56605.0,25602.0,0,0.0,0.0,0.0;3,83000,83000,8,1875,64605.0,32033.0,0,0.0,0.0,0.0;2,89000,89000,9,27771,70605.0,91855.0,1,0.0,0.0,0.0;1,98000,98000,10,15077,79605.0,169857.0,1,0.0,0.0,0.0;
0.98;622514.0;273342.0;0;1;0;1000000;10,35000,35000,1,3759,19581.0,3777.0,0,0.0,0.0,0.0;9,38000,38000,2,244,22581.0,4039.0,0,0.0,0.0,0.0;8,45000,45000,3,3142,29581.0,7199.0,0,0.0,0.0,0.0;7,48000,48000,4,3785,32581.0,11002.0,0,0.0,0.0,0.0;6,57000,57000,5,8777,41581.0,19797.0,0,0.0,0.0,0.0;5,63000,63000,6,14596,47581.0,34411.0,0,0.0,0.0,0.0;4,64000,64000,7,1916,48581.0,40384.0,0,0.0,0.0,0.0;3,66000,66000,8,1283,50581.0,41685.0,0,0.0,0.0,0.0;2,72000,72000,9,13974,56581.0,100286.0,1,0.0,0.0,0.0;1,78000,78000,10,6886,62581.0,273342.0,1,0.0,0.0,0.0;
0.98;709509.0;548057.0;0;1;0;1000000;10,17000,17000,1,1114,7026.0,1132.0,0,0.0,0.0,0.0;9,27000,27000,2,509,17026.0,1659.0,0,0.0,0.0,0.0;8,30000,30000,3,2348,20026.0,4025.0,0,0.0,0.0,0.0;7,33000,33000,4,2821,23026.0,6864.0,0,0.0,0.0,0.0;6,55000,55000,5,6192,45026.0,13074.0,0,0.0,0.0,0.0;5,55000,55000,6,1536,45026.0,14628.0,0,0.0,0.0,0.0;4,66000,66000,7,4081,56026.0,19859.0,0,0.0,0.0,0.0;3,79000,79000,8,24605,69026.0,52478.0,0,0.0,0.0,0.0;2,82000,82000,9,16904,72026.0,141132.0,1,0.0,0.0,0.0;1,89000,89000,10,1053,79026.0,548057.0,1,0.0,0.0,0.0;
0.98;724456.0;394800.0;0;1;0;1000000;10,25000,25000,1,1064,8212.0,1082.0,0,0.0,0.0,0.0;9,34000,34000,2,1362,17212.0,2462.0,0,0.0,0.0,0.0;8,37000,37000,3,1521,20212.0,4001.0,0,0.0,0.0,0.0;7,48000,48000,4,183,31212.0,4202.0,0,0.0,0.0,0.0;6,52000,52000,5,9609,35212.0,13829.0,0,0.0,0.0,0.0;5,66000,66000,6,22826,49212.0,40674.0,0,0.0,0.0,0.0;4,75000,75000,7,12938,58212.0,64540.0,0,0.0,0.0,0.0;3,80000,80000,8,1716,63212.0,119904.0,1,0.0,0.0,0.0;2,81000,81000,9,7748,64212.0,130486.0,1,0.0,0.0,0.0;1,89000,89000,10,2856,69885.0,394800.0,1,0.0,0.0,0.0;
