utilization;EDF_busy_period;FPS_busy_period;EDF_first_DM_miss;EDF_schedulable;FPS_schedulable;hyperperiod;Priority_i,Deadline_i,Period_i,ID_i,WCET_i,EDF_response_time_i,FPS_response_time_i,FPS_deadline_miss_task_i,utilization_context_switch_i,utilization_clock, utilization_support_function_i
0.99;2019984.0;218695.0;0;1;0;1000000;10,15000,15000,1,2771,7328.0,2789.0,0,0.0,0.0,0.0;9,28000,28000,2,533,20328.0,3340.0,0,0.0,0.0,0.0;8,32000,32000,3,1419,24328.0,4777.0,0,0.0,0.0,0.0;7,37000,37000,4,2063,29328.0,6858.0,0,0.0,0.0,0.0;6,39000,39000,5,3354,31328.0,10230.0,0,0.0,0.0,0.0;5,47000,47000,6,11159,39328.0,24196.0,0,0.0,0.0,0.0;4,47000,47000,7,8169,39328.0,42613.0,0,0.0,0.0,0.0;3,57000,57000,8,3943,49328.0,73504.0,1,0.0,0.0,0.0;2,90000,90000,9,2959,82328.0,89235.0,0,0.0,0.0,0.0;1,93000,93000,10,8062,85328.0,218695.0,1,0.0,0.0,0.0;
0.99;1582800.0;149034.0;0;1;0;1000000;10,11000,11000,1,541,559.0,559.0,0,0.0,0.0,0.0;9,28000,28000,2,692,17042.0,1269.0,0,0.0,0.0,0.0;8,28000,28000,3,1500,17042.0,2787.0,0,0.0,0.0,0.0;7,33000,33000,4,6474,22042.0,9279.0,0,0.0,0.0,0.0;6,53000,53000,5,7258,42042.0,17114.0,0,0.0,0.0,0.0;5,58000,58000,6,4127,47042.0,21259.0,0,0.0,0.0,0.0;4,66000,66000,7,7879,55042.0,31943.0,0,0.0,0.0,0.0;3,67000,67000,8,6268,56042.0,45839.0,0,0.0,0.0,0.0;2,99000,99000,9,714,88042.0,46571.0,0,0.0,0.0,0.0;1,99000,99000,10,23560,88042.0,149034.0,1,0.0,0.0,0.0;
0.99;2319166.0;153863.0;0;1;0;1000000;10,14000,14000,1,836,1340.0,854.0,0,0.0,0.0,0.0;9,18000,18000,2,315,5340.0,1187.0,0,0.0,0.0,0.0;8,53000,53000,3,1659,40340.0,2864.0,0,0.0,0.0,0.0;7,54000,54000,4,9164,41340.0,12046.0,0,0.0,0.0,0.0;6,54000,54000,5,6925,41340.0,20176.0,0,0.0,0.0,0.0;5,63000,63000,6,8586,50340.0,29634.0,0,0.0,0.0,0.0;4,74000,74000,7,237,61340.0,29889.0,0,0.0,0.0,0.0;3,87000,87000,8,8787,74340.0,39027.0,0,0.0,0.0,0.0;2,95000,95000,9,7685,82340.0,47584.0,0,0.0,0.0,0.0;1,97000,97000,10,25418,84340.0,153863.0,1,0.0,0.0,0.0;
0.99;791103.0;156888.0;0;1;0;1000000;10,22000,22000,1,704,13957.0,722.0,0,0.0,0.0,0.0;9,25000,25000,2,576,16957.0,1316.0,0,0.0,0.0,0.0;8,26000,26000,3,2237,17957.0,3571.0,0,0.0,0.0,0.0;7,26000,26000,4,2020,17957.0,5609.0,0,0.0,0.0,0.0;6,36000,36000,5,7873,27957.0,13500.0,0,0.0,0.0,0.0;5,44000,44000,6,420,35957.0,13938.0,0,0.0,0.0,0.0;4,53000,53000,7,10983,44957.0,30548.0,0,0.0,0.0,0.0;3,61000,61000,8,1449,52957.0,32015.0,0,0.0,0.0,0.0;2,66000,66000,9,9610,57957.0,51288.0,0,0.0,0.0,0.0;1,72000,72000,10,11974,63957.0,156888.0,1,0.0,0.0,0.0;
0.99;2157653.0;171299.0;0;1;0;1000000;10,10000,10000,1,1755,4711.0,1773.0,0,0.0,0.0,0.0;9,13000,13000,2,765,7711.0,2556.0,0,0.0,0.0,0.0;8,13000,13000,3,141,7711.0,2715.0,0,0.0,0.0,0.0;7,21000,21000,4,3302,15711.0,6035.0,0,0.0,0.0,0.0;6,35000,35000,5,1633,29711.0,7686.0,0,0.0,0.0,0.0;5,48000,48000,6,9763,42711.0,25275.0,0,0.0,0.0,0.0;4,66000,66000,7,3908,60711.0,31916.0,0,0.0,0.0,0.0;3,69000,69000,8,679,63711.0,32613.0,0,0.0,0.0,0.0;2,70000,70000,9,10556,64711.0,77451.0,1,0.0,0.0,0.0;1,72000,72000,10,8455,66711.0,171299.0,1,0.0,0.0,0.0;
0.99;1205800.0;463766.0;0;1;0;1000000;10,17000,17000,1,1462,6959.0,1480.0,0,0.0,0.0,0.0;9,39000,39000,2,14929,28959.0,16427.0,0,0.0,0.0,0.0;8,45000,45000,3,4230,34959.0,22155.0,0,0.0,0.0,0.0;7,47000,47000,4,1433,36959.0,23606.0,0,0.0,0.0,0.0;6,64000,64000,5,6142,53959.0,29766.0,0,0.0,0.0,0.0;5,72000,72000,6,948,61959.0,30732.0,0,0.0,0.0,0.0;4,82000,82000,7,10631,71959.0,73593.0,0,0.0,0.0,0.0;3,90000,90000,8,379,79959.0,73990.0,0,0.0,0.0,0.0;2,93000,93000,9,11253,82959.0,150645.0,1,0.0,0.0,0.0;1,93000,93000,10,3033,82959.0,463766.0,1,0.0,0.0,0.0;
0.99;1636389.0;436299.0;0;1;0;1000000;10,30000,30000,1,50,15478.0,68.0,0,0.0,0.0,0.0;9,37000,37000,2,4191,22478.0,4277.0,0,0.0,0.0,0.0;8,40000,40000,3,2127,25478.0,6422.0,0,0.0,0.0,0.0;7,40000,40000,4,922,25478.0,7362.0,0,0.0,0.0,0.0;6,55000,55000,5,5350,40478.0,12730.0,0,0.0,0.0,0.0;5,55000,55000,6,4116,40478.0,16864.0,0,0.0,0.0,0.0;4,78000,78000,7,29859,63478.0,54103.0,0,0.0,0.0,0.0;3,91000,91000,8,4611,76478.0,68302.0,0,0.0,0.0,0.0;2,92000,92000,9,13565,77478.0,140617.0,1,0.0,0.0,0.0;1,98000,98000,10,4480,83478.0,436299.0,1,0.0,0.0,0.0;
0.99;1359005.0;387246.0;0;1;0;1000000;10,13000,13000,1,2124,5208.0,2142.0,0,0.0,0.0,0.0;9,29000,29000,2,523,21208.0,2683.0,0,0.0,0.0,0.0;8,31000,31000,3,7419,23208.0,10120.0,0,0.0,0.0,0.0;7,35000,35000,4,5309,27208.0,17589.0,0,0.0,0.0,0.0;6,43000,43000,5,3325,35208.0,20932.0,0,0.0,0.0,0.0;5,44000,44000,6,10577,36208.0,54601.0,1,0.0,0.0,0.0;4,48000,48000,7,474,40208.0,83277.0,1,0.0,0.0,0.0;3,62000,62000,8,1248,54208.0,85035.0,1,0.0,0.0,0.0;2,81000,81000,9,3115,73208.0,167000.0,1,0.0,0.0,0.0;1,91000,91000,10,2841,83208.0,387246.0,1,0.0,0.0,0.0;
0.99;1948444.0;279425.0;0;1;0;1000000;10,25000,25000,1,569,12675.0,587.0,0,0.0,0.0,0.0;9,32000,32000,2,10367,19675.0,10972.0,0,0.0,0.0,0.0;8,32000,32000,3,519,19675.0,11509.0,0,0.0,0.0,0.0;7,50000,50000,4,4567,37675.0,16094.0,0,0.0,0.0,0.0;6,53000,53000,5,2342,40675.0,18454.0,0,0.0,0.0,0.0;5,68000,68000,6,6761,55675.0,25820.0,0,0.0,0.0,0.0;4,75000,75000,7,4042,62675.0,29880.0,0,0.0,0.0,0.0;3,76000,76000,8,19570,63675.0,90270.0,1,0.0,0.0,0.0;2,79000,79000,9,716,66675.0,147334.0,1,0.0,0.0,0.0;1,89000,89000,10,6368,76675.0,279425.0,1,0.0,0.0,0.0;
0.99;1398093.0;278587.0;0;1;0;1000000;10,18000,18000,1,2439,9513.0,2457.0,0,0.0,0.0,0.0;9,22000,22000,2,2362,13513.0,4837.0,0,0.0,0.0,0.0;8,28000,28000,3,4846,19513.0,9701.0,0,0.0,0.0,0.0;7,52000,52000,4,1233,43513.0,10952.0,0,0.0,0.0,0.0;6,59000,59000,5,2816,50513.0,13786.0,0,0.0,0.0,0.0;5,62000,62000,6,131,53513.0,13935.0,0,0.0,0.0,0.0;4,72000,72000,7,3085,63513.0,17038.0,0,0.0,0.0,0.0;3,74000,74000,8,28351,65513.0,79440.0,1,0.0,0.0,0.0;2,100000,100000,9,1938,91513.0,138238.0,1,0.0,0.0,0.0;1,100000,100000,10,5500,91513.0,278587.0,1,0.0,0.0,0.0;
0.99;2299820.0;291653.0;0;1;0;1000000;10,10000,10000,1,720,5692.0,738.0,0,0.0,0.0,0.0;9,13000,13000,2,614,8692.0,1370.0,0,0.0,0.0,0.0;8,20000,20000,3,4097,15692.0,5485.0,0,0.0,0.0,0.0;7,22000,22000,4,2657,17692.0,8160.0,0,0.0,0.0,0.0;6,30000,30000,5,347,25692.0,8525.0,0,0.0,0.0,0.0;5,33000,33000,6,3424,28692.0,12705.0,0,0.0,0.0,0.0;4,42000,42000,7,1775,37692.0,15130.0,0,0.0,0.0,0.0;3,93000,93000,8,15741,88692.0,54917.0,0,0.0,0.0,0.0;2,100000,100000,9,14687,95692.0,129757.0,1,0.0,0.0,0.0;1,100000,100000,10,7124,95692.0,291653.0,1,0.0,0.0,0.0;
0.99;2373222.0;255299.0;0;1;0;1000000;10,20000,20000,1,385,9315.0,403.0,0,0.0,0.0,0.0;9,24000,24000,2,3489,13315.0,3910.0,0,0.0,0.0,0.0;8,25000,25000,3,959,14315.0,4887.0,0,0.0,0.0,0.0;7,30000,30000,4,1521,19315.0,6426.0,0,0.0,0.0,0.0;6,35000,35000,5,5274,24315.0,11718.0,0,0.0,0.0,0.0;5,41000,41000,6,7633,30315.0,19369.0,0,0.0,0.0,0.0;4,46000,46000,7,2706,35315.0,22496.0,0,0.0,0.0,0.0;3,66000,66000,8,15182,55315.0,66215.0,1,0.0,0.0,0.0;2,91000,91000,9,3703,80315.0,117408.0,1,0.0,0.0,0.0;1,93000,93000,10,6490,82315.0,255299.0,1,0.0,0.0,0.0;
0.99;2141973.0;165355.0;0;1;0;1000000;10,11000,11000,1,1215,2283.0,1233.0,0,0.0,0.0,0.0;9,19000,19000,2,729,10283.0,1980.0,0,0.0,0.0,0.0;8,33000,33000,3,7430,24283.0,9428.0,0,0.0,0.0,0.0;7,34000,34000,4,3770,25283.0,14449.0,0,0.0,0.0,0.0;6,42000,42000,5,2987,33283.0,17454.0,0,0.0,0.0,0.0;5,53000,53000,6,1949,44283.0,20168.0,0,0.0,0.0,0.0;4,67000,67000,7,1217,58283.0,21403.0,0,0.0,0.0,0.0;3,68000,68000,8,7546,59283.0,30200.0,0,0.0,0.0,0.0;2,70000,70000,9,8114,61283.0,59733.0,0,0.0,0.0,0.0;1,74000,74000,10,11251,65283.0,165355.0,1,0.0,0.0,0.0;
0.99;2279429.0;678522.0;0;1;0;1000000;10,28000,28000,1,1403,21398.0,1421.0,0,0.0,0.0,0.0;9,46000,46000,2,1146,39398.0,2585.0,0,0.0,0.0,0.0;8,46000,46000,3,10405,39398.0,13008.0,0,0.0,0.0,0.0;7,50000,50000,4,1653,43398.0,14679.0,0,0.0,0.0,0.0;6,57000,57000,5,16022,50398.0,32140.0,0,0.0,0.0,0.0;5,70000,70000,6,2200,63398.0,34358.0,0,0.0,0.0,0.0;4,74000,74000,7,5654,67398.0,40030.0,0,0.0,0.0,0.0;3,76000,76000,8,5658,69398.0,45706.0,0,0.0,0.0,0.0;2,77000,77000,9,13523,70398.0,135672.0,1,0.0,0.0,0.0;1,87000,87000,10,1447,80398.0,678522.0,1,0.0,0.0,0.0;
0.99;1645428.0;312144.0;0;1;0;1000000;10,16000,16000,1,943,3713.0,961.0,0,0.0,0.0,0.0;9,34000,34000,2,3207,21713.0,4186.0,0,0.0,0.0,0.0;8,55000,55000,3,15291,42713.0,20456.0,0,0.0,0.0,0.0;7,57000,57000,4,15023,44713.0,39683.0,0,0.0,0.0,0.0;6,59000,59000,5,5331,46713.0,45032.0,0,0.0,0.0,0.0;5,60000,60000,6,2930,47713.0,47980.0,0,0.0,0.0,0.0;4,75000,75000,7,362,62713.0,49321.0,0,0.0,0.0,0.0;3,80000,80000,8,3306,67713.0,52645.0,0,0.0,0.0,0.0;2,88000,88000,9,3562,75713.0,107909.0,1,0.0,0.0,0.0;1,97000,97000,10,6715,84713.0,312144.0,1,0.0,0.0,0.0;
0.99;1598791.0;245820.0;0;1;0;1000000;10,11000,11000,1,571,589.0,589.0,0,0.0,0.0,0.0;9,16000,16000,2,3876,4483.0,4483.0,0,0.0,0.0,0.0;8,18000,18000,3,14,5296.0,4515.0,0,0.0,0.0,0.0;7,21000,21000,4,703,8296.0,5236.0,0,0.0,0.0,0.0;6,52000,52000,5,5866,39296.0,11709.0,0,0.0,0.0,0.0;5,59000,59000,6,1031,46296.0,12758.0,0,0.0,0.0,0.0;4,70000,70000,7,8750,57296.0,26762.0,0,0.0,0.0,0.0;3,73000,73000,8,3267,60296.0,30047.0,0,0.0,0.0,0.0;2,89000,89000,9,22267,76296.0,92719.0,1,0.0,0.0,0.0;1,100000,100000,10,11119,87296.0,245820.0,1,0.0,0.0,0.0;
0.99;2015991.0;244309.0;0;1;0;1000000;10,23000,23000,1,2173,8990.0,2191.0,0,0.0,0.0,0.0;9,42000,42000,2,496,27990.0,2705.0,0,0.0,0.0,0.0;8,46000,46000,3,1661,31990.0,4384.0,0,0.0,0.0,0.0;7,48000,48000,4,302,33990.0,4704.0,0,0.0,0.0,0.0;6,51000,51000,5,6331,36990.0,11053.0,0,0.0,0.0,0.0;5,54000,54000,6,281,39990.0,11352.0,0,0.0,0.0,0.0;4,56000,56000,7,13907,41990.0,27468.0,0,0.0,0.0,0.0;3,68000,68000,8,10154,53990.0,37640.0,0,0.0,0.0,0.0;2,93000,93000,9,15926,78990.0,91738.0,0,0.0,0.0,0.0;1,96000,96000,10,13727,81990.0,244309.0,1,0.0,0.0,0.0;
0.99;1517957.0;198043.0;0;1;0;1000000;10,10000,10000,1,1497,2144.0,1515.0,0,0.0,0.0,0.0;9,23000,23000,2,4378,15144.0,5911.0,0,0.0,0.0,0.0;8,25000,25000,3,550,17144.0,6479.0,0,0.0,0.0,0.0;7,31000,31000,4,1196,23144.0,7693.0,0,0.0,0.0,0.0;6,46000,46000,5,637,38144.0,8348.0,0,0.0,0.0,0.0;5,61000,61000,6,25239,53144.0,45843.0,0,0.0,0.0,0.0;4,69000,69000,7,731,61144.0,53726.0,0,0.0,0.0,0.0;3,77000,77000,8,3895,69144.0,57639.0,0,0.0,0.0,0.0;2,80000,80000,9,2301,72144.0,59958.0,0,0.0,0.0,0.0;1,97000,97000,10,6955,89144.0,198043.0,1,0.0,0.0,0.0;
0.99;2467322.0;318367.0;0;1;0;1000000;10,10000,10000,1,1475,1493.0,1493.0,0,0.0,0.0,0.0;9,37000,37000,2,4188,20170.0,5699.0,0,0.0,0.0,0.0;8,44000,44000,3,583,27170.0,6300.0,0,0.0,0.0,0.0;7,45000,45000,4,4137,28170.0,11948.0,0,0.0,0.0,0.0;6,67000,67000,5,3194,50170.0,15160.0,0,0.0,0.0,0.0;5,71000,71000,6,2769,54170.0,17947.0,0,0.0,0.0,0.0;4,75000,75000,7,12751,58170.0,33702.0,0,0.0,0.0,0.0;3,78000,78000,8,7706,61170.0,53374.0,0,0.0,0.0,0.0;2,86000,86000,9,15259,69170.0,117269.0,1,0.0,0.0,0.0;1,99000,99000,10,9022,82170.0,318367.0,1,0.0,0.0,0.0;
0.99;1618969.0;1618585.0;0;1;0;1000000;10,10000,10000,1,304,322.0,322.0,0,0.0,0.0,0.0;9,26000,26000,2,1743,14839.0,2083.0,0,0.0,0.0,0.0;8,28000,28000,3,2586,16839.0,4687.0,0,0.0,0.0,0.0;7,43000,43000,4,7059,31839.0,12086.0,0,0.0,0.0,0.0;6,47000,47000,5,2388,35839.0,14492.0,0,0.0,0.0,0.0;5,60000,60000,6,4622,48839.0,19132.0,0,0.0,0.0,0.0;4,61000,61000,7,3052,49839.0,22524.0,0,0.0,0.0,0.0;3,65000,65000,8,6370,53839.0,33599.0,0,0.0,0.0,0.0;2,90000,90000,9,32394,78839.0,122396.0,1,0.0,0.0,0.0;1,100000,100000,10,6,88839.0,1618585.0,1,0.0,0.0,0.0;
0.99;3037692.0;207772.0;0;1;0;1000000;10,10000,10000,1,75,1593.0,93.0,0,0.0,0.0,0.0;9,15000,15000,2,463,6593.0,574.0,0,0.0,0.0,0.0;8,20000,20000,3,1462,11593.0,2054.0,0,0.0,0.0,0.0;7,29000,29000,4,1122,20593.0,3194.0,0,0.0,0.0,0.0;6,32000,32000,5,5305,23593.0,8517.0,0,0.0,0.0,0.0;5,78000,78000,6,5554,69593.0,14182.0,0,0.0,0.0,0.0;4,78000,78000,7,10074,69593.0,26328.0,0,0.0,0.0,0.0;3,87000,87000,8,6418,78593.0,39801.0,0,0.0,0.0,0.0;2,88000,88000,9,19490,79593.0,69973.0,0,0.0,0.0,0.0;1,95000,95000,10,16935,86593.0,207772.0,1,0.0,0.0,0.0;
0.99;1198806.0;634131.0;0;1;0;1000000;10,39000,39000,1,1734,31258.0,1752.0,0,0.0,0.0,0.0;9,39000,39000,2,3192,31258.0,4962.0,0,0.0,0.0,0.0;8,58000,58000,3,4271,50258.0,9251.0,0,0.0,0.0,0.0;7,58000,58000,4,1391,50258.0,10660.0,0,0.0,0.0,0.0;6,61000,61000,5,8839,53258.0,19517.0,0,0.0,0.0,0.0;5,68000,68000,6,2091,60258.0,21626.0,0,0.0,0.0,0.0;4,73000,73000,7,1331,65258.0,22975.0,0,0.0,0.0,0.0;3,80000,80000,8,16225,72258.0,44180.0,0,0.0,0.0,0.0;2,80000,80000,9,28060,72258.0,123251.0,1,0.0,0.0,0.0;1,100000,100000,10,1855,91075.0,634131.0,1,0.0,0.0,0.0;
0.99;2012911.0;549444.0;0;1;0;1000000;10,15000,15000,1,269,7777.0,287.0,0,0.0,0.0,0.0;9,18000,18000,2,7940,10777.0,8245.0,0,0.0,0.0,0.0;8,20000,20000,3,592,12777.0,8855.0,0,0.0,0.0,0.0;7,55000,55000,4,11645,47777.0,29373.0,0,0.0,0.0,0.0;6,56000,56000,5,7305,48777.0,45838.0,0,0.0,0.0,0.0;5,62000,62000,6,649,54777.0,46505.0,0,0.0,0.0,0.0;4,74000,74000,7,1631,66777.0,48154.0,0,0.0,0.0,0.0;3,82000,82000,8,3131,74777.0,51303.0,0,0.0,0.0,0.0;2,96000,96000,9,6968,88777.0,156849.0,1,0.0,0.0,0.0;1,97000,97000,10,1529,89777.0,549444.0,1,0.0,0.0,0.0;
0.99;2994723.0;278932.0;0;1;0;1000000;10,30000,30000,1,5858,18400.0,5876.0,0,0.0,0.0,0.0;9,31000,31000,2,403,19400.0,6297.0,0,0.0,0.0,0.0;8,37000,37000,3,695,25400.0,7010.0,0,0.0,0.0,0.0;7,38000,38000,4,2517,26400.0,9545.0,0,0.0,0.0,0.0;6,47000,47000,5,2566,35400.0,12129.0,0,0.0,0.0,0.0;5,71000,71000,6,2078,59400.0,14225.0,0,0.0,0.0,0.0;4,80000,80000,7,7107,68400.0,21350.0,0,0.0,0.0,0.0;3,81000,81000,8,14273,69400.0,45186.0,0,0.0,0.0,0.0;2,98000,98000,9,23239,86400.0,113678.0,1,0.0,0.0,0.0;1,100000,100000,10,11058,88400.0,278932.0,1,0.0,0.0,0.0;
